PoreSize,Day,Replicate,PoreID,CellCount,EdgeCount,PoreArea,S1_Density,S4_EdgeDensity,S2_Coverage,S3_Circularity
400,14,3,1,37,29,159543.177538866,0.000231912141720924,0.00498800150810026,0.0384701054652001,0.525815337851722
400,14,3,2,76,60,159046.269001305,0.000477848367504783,0.00402543391461988,0.113595245239174,0.727957430164516
400,14,3,3,98,60,165748.340670156,0.000591257804474937,0.00337923566189097,0.137773073158062,0.721717769821666
400,14,3,4,73,54,159578.612986273,0.000457454784409484,0.0045261465890487,0.0941639895830748,0.62295867942738
400,14,3,5,67,52,151992.178145751,0.000440812157687163,0.00446860664384157,0.0830719694312788,0.590930195313228
400,14,3,6,113,80,153852.691435958,0.000734468789238157,0.00464151795975091,0.143571579887268,0.666622087744534
400,14,3,7,87,56,158766.136051748,0.000547975797380643,0.0040006827076194,0.126331562074119,0.583179073072958
400,14,3,8,86,55,157784.706153082,0.00054504648832418,0.00435329516344146,0.125244770769721,0.559636587798642
400,14,3,9,33,20,161466.946656393,0.000204376193910603,0.00456855690591426,0.0275726589996297,0.457015511545893
400,18,1,1,335,92,162858.208442218,0.00205700408474564,0.00307046970990477,1,NaN
400,18,1,2,363,92,162683.5696273,0.00223132551634818,0.0030359946720498,1,NaN
400,18,1,3,404,107,164454.021380637,0.0024566136881805,0.00352169550394692,0.999770943964003,0.558216327857622
400,18,1,4,383,97,160281.676716997,0.00238954325812455,0.00319754455020215,1,NaN
400,18,1,5,430,122,158667.181486751,0.00271007524032881,0.0040607975942045,1,NaN
400,18,1,6,443,112,159023.363441829,0.0027857541836112,0.00371036494329075,1,NaN
400,18,1,7,433,121,162276.620574861,0.00266828332058006,0.00401739739084762,1,NaN
400,18,1,8,458,120,159055.143644777,0.00287950448822244,0.00406039689804498,0.999999361641552,1
400,18,1,9,330,109,159151.702663956,0.00207349336812805,0.0036861929060635,0.690429603392475,0.994259024978864
400,18,2,1,398,87,155854.075076995,0.00255367079624566,0.00297076295498267,1,NaN
400,18,2,2,405,82,153622.556545588,0.00263633159808674,0.00280524255455945,1,NaN
400,18,2,3,406,86,160715.836922446,0.00252619783945695,0.00289361764728871,1,NaN
400,18,2,4,412,88,157485.120380867,0.00261612017061425,0.00298670542463749,1,NaN
400,18,2,5,463,105,165143.33701711,0.00280362507118305,0.0034638565240033,1,NaN
400,18,2,6,410,80,166877.541062811,0.00245689142702361,0.0026219942606734,0.934501934824406,0.938514329618857
400,18,2,7,382,77,158600.067373013,0.00240857400836767,0.00258828597086294,1,NaN
400,18,2,8,386,81,157721.085849381,0.00244735824586333,0.00270938957979372,0.986374864086614,-0.224396330276835
400,18,2,9,388,79,160215.374876705,0.00242174011263643,0.00263656325243569,1,NaN
400,28,1,1,528,112,163551.746939941,0.0032283360458014,0.00364131859871157,1,NaN
400,28,1,2,534,100,157924.61477843,0.00338136015559834,0.0033392516491791,1,NaN
400,28,1,3,466,104,159166.176137318,0.00292775771403822,0.00344879243338469,1,NaN
400,28,1,4,569,131,170274.028006994,0.00334167228355359,0.00420423634460353,1,NaN
400,28,1,5,600,118,156421.29800711,0.00383579479037905,0.00395568675314357,1,NaN
400,28,1,6,559,110,160387.532171508,0.00348530831811941,0.00365275458906584,1,NaN
400,28,1,7,500,116,166814.653043084,0.00299733860832274,0.00377805045364222,0.999900787552064,1
400,28,1,8,531,109,159232.478031933,0.00333474682152161,0.00365696917494244,1,NaN
400,28,1,9,512,104,157160.873811668,0.00325780830547906,0.0034712564055714,1,NaN
400,28,2,1,585,165,150736.890607118,0.00388093450544066,0.00564988699182969,1,NaN
400,28,2,2,570,126,143993.892444589,0.00395850122753883,0.00440287547551143,1,NaN
400,28,2,3,602,159,141356.740598127,0.00425872864253051,0.00561624650829378,1,NaN
400,28,2,4,542,124,151524.391077652,0.00357698187166607,0.00420099031507744,1,NaN
400,28,2,5,530,105,156316.914248053,0.00339054799379524,0.00352364256803281,1,NaN
400,28,2,6,578,126,148388.80707417,0.00389517249580082,0.00435155573583979,1,NaN
400,28,2,7,568,137,154324.50556661,0.00368055609777954,0.00464044300310412,1,NaN
400,28,2,8,560,119,157088.981496369,0.00356485855765094,0.0039760661859318,1,NaN
400,28,2,9,557,117,148812.306875948,0.00374296999820265,0.00402644174978137,1,NaN
400,28,3,1,446,84,166856.028430437,0.00267296305800505,0.00273586832246666,1,NaN
400,28,3,2,420,82,151851.304001132,0.00276586363721229,0.00280596358715705,1,NaN
400,28,3,3,449,91,164454.439941289,0.00273023945209564,0.00297008445626687,1,NaN
400,28,3,4,479,92,164823.719835384,0.00290613511500891,0.00300429578618932,1,NaN
400,28,3,5,452,80,150687.315904925,0.00299958889894347,0.00275909443163736,1,NaN
400,28,3,6,505,85,164423.47200956,0.00307133764922954,0.00277640768628642,1,NaN
400,28,3,7,482,91,168154.549344813,0.00286641070299933,0.00292354170411509,1,NaN
400,28,3,8,472,87,156335.765118124,0.00301914280230992,0.00290504323911939,1,NaN
400,28,3,9,457,75,164446.723341907,0.00277901554201134,0.00244808273503058,1,NaN
500,4,1,1,3,3,246901.506246745,1.21505941604175e-05,0.00265917699570213,0.00512936704498868,0.157564702830599
500,4,1,2,1,0,261447.896181857,3.82485387950655e-06,0,0.00345804427306318,0.119449244613816
500,4,1,3,5,2,248639.141745639,2.01094645231485e-05,0.00216545929253175,0.019451252228466,0.103522788643527
500,4,1,4,2,1,243257.497288155,8.22174042854213e-06,0.000417019839624061,0.011285537025034,0.184861618926698
500,4,1,5,0,0,250593.131392831,0,0,0.00165988720707877,0.0856754972628564
500,4,1,6,2,2,238985.340457426,8.36871414862491e-06,0.00187879667946222,0.0044806339075274,0.112687035338209
500,4,1,7,1,1,255625.015155387,3.91198020816597e-06,0.00133825972718488,0.00292993650811302,0.136886126170897
500,4,1,8,2,1,268197.922249278,7.45717932199746e-06,0.00276440965256264,0.00704978725337291,0.129452809799575
500,4,1,9,1,1,261809.637068947,3.8195691006464e-06,0.00255038622270344,0.00253575613929091,0.151044571811491
500,4,2,1,9,5,251727.723395382,3.57529154063971e-05,0.00110055422264876,0.0267895249367274,0.200947065924188
500,4,2,2,1,1,239559.269866226,4.17433230848641e-06,0.000244421920681585,0.0170800831834895,0.155202942368016
500,4,2,3,11,4,255896.489023364,4.29861310015694e-05,0.00178361044768143,0.0293380137436126,0.168854699781381
500,4,2,4,8,4,255583.829062617,3.13008848382189e-05,0.000688967655526013,0.03720448101813,0.0982988085791478
500,4,2,5,21,6,241926.508906479,8.68032200973804e-05,0.00131680941154791,0.096009375285947,0.107499822679493
500,4,2,6,4,3,259285.178711607,1.54270291108658e-05,0.00121913413744824,0.0100282841005132,0.155144530684331
500,4,2,7,6,3,255995.090134727,2.34379495202126e-05,0.000966667022864446,0.0153797454797304,0.14431391762729
500,4,2,8,8,5,246465.815683136,3.24588624098891e-05,0.00140980346794094,0.0260566362989136,0.0834169630141274
500,4,2,9,12,10,260872.849541839,4.59994208714136e-05,0.0020867433429948,0.0190139170179365,0.0784327449199687
500,4,3,1,5,4,253910.351909933,1.96919895639923e-05,0.00129358762395469,0.0134087971435519,0.128046599635649
500,4,3,2,5,4,256667.121190338,1.94804849830849e-05,0.00390745330195856,0.00481049977923698,0.0995390131300226
500,4,3,3,5,3,256810.60560883,1.94696009074327e-05,0.00188377718247677,0.00627162655411673,0.0924032601613722
500,4,3,4,4,2,241112.922805308,1.65897370968784e-05,0.00150244247223451,0.00643988305364418,0.100866677298663
500,4,3,5,0,0,240840.982767997,0,0,3.37304532016525e-06,0.120269259245228
500,4,3,6,3,2,241341.198086815,1.24305341308567e-05,0.00473222449988519,0.00206886105349069,0.130538840472452
500,4,3,7,2,0,258872.08981251,7.72582321040679e-06,0,0.000978696196225592,0.0997440332391903
500,4,3,8,1,1,254575.782479201,3.92810341290692e-06,0.00173101761017069,0.00227203738650283,0.105500360073112
500,4,3,9,3,2,259805.195489453,1.15471131912825e-05,0.00152796884162313,0.00503967365240321,0.175569423886308
500,7,1,1,12,10,252213.51919019,4.75787342349043e-05,0.00332425033225124,0.0119589908436397,0.224087599887599
500,7,1,2,10,8,247186.588791738,4.04552692315573e-05,0.00295495568336104,0.0110079803338545,0.318083034650181
500,7,1,3,36,31,243040.569455151,0.000148123418574541,0.00284962694587971,0.0517864715750155,0.441048568816718
500,7,1,4,63,52,237241.382154625,0.000265552322397696,0.0035521637445743,0.0713402753760654,0.419609819803827
500,7,1,5,23,22,255258.37431296,9.01047813295278e-05,0.00256473313430023,0.0345376161176073,0.301006900176204
500,7,1,6,23,23,253234.969838179,9.08247388372047e-05,0.00304106419492487,0.0302370241042074,0.265518938835022
500,7,1,7,36,26,246977.708785483,0.000145762142571613,0.00234586461062053,0.0492867089854069,0.575902263335221
500,7,1,8,77,51,236330.819677191,0.000325814466793523,0.00222217378091029,0.13080445437667,0.724269761767021
500,7,1,9,92,78,265518.170283751,0.00034649229430017,0.00310959207981752,0.118311859716326,0.579644917621351
500,7,1,10,88,73,254062.670825529,0.000346371230822932,0.00285155837277247,0.126670498347688,0.674636232253525
500,7,2,1,6,5,256455.548033036,2.33958674164737e-05,0.00575646361445013,0.00347953806746881,0.181121561294937
500,7,2,2,0,0,271453.960239976,0,0,7.48045543952358e-07,0.114127439684935
500,7,2,3,7,0,238740.194024779,2.93205759867711e-05,NaN,1.27582156539408e-06,0.120562279311859
500,7,2,4,11,3,249194.226632125,4.41422746773297e-05,0.00381361999651168,0.00881440650654275,0.122773455749124
500,7,2,5,4,1,245169.57891149,1.63152378764091e-05,0.00882554591785319,0.000494046798199976,0.10090922055193
500,7,2,6,8,2,262199.910261545,3.05110707018167e-05,0.00536162724241925,0.00157522513173347,0.100249289921707
500,7,2,7,29,12,226722.599992161,0.000127909612897006,0.00316918836627581,0.028065511869134,0.273465320233563
500,7,2,8,11,4,247136.315818564,4.45098485973858e-05,0.00465633340944293,0.00351379265295659,0.114065093381259
500,7,2,9,76,70,252512.225812507,0.000300975526058016,0.00300239357892425,0.112272227049409,0.602890008081656
500,7,2,10,84,72,266239.685946619,0.00031550517985828,0.00371982031982281,0.0825629786631999,0.571473741910248
500,7,3,1,70,34,249446.551211493,0.000280621237936662,0.00323602944497026,0.0526583129591816,0.28239948087615
500,7,3,2,97,65,263207.187744447,0.000368530969200503,0.00289802147059042,0.112784234461849,0.490018387876571
500,7,3,3,158,109,248544.181102188,0.000635701867166382,0.00339446524543329,0.188303006660362,0.796742700083617
500,7,3,4,71,53,229151.548948904,0.000309838621321437,0.00283151647190545,0.0936667471550318,0.66752599618551
500,7,3,5,92,72,251804.510908681,0.000365362795400295,0.00300589769920829,0.12110904943113,0.790452440224598
500,7,3,6,140,108,237834.627661587,0.000588644308764008,0.00348643012028839,0.180149664045625,0.842169617555657
500,7,3,7,49,43,242646.489872491,0.000201939867441516,0.00273432668892977,0.0699957112522097,0.495705775043445
500,7,3,8,90,73,263709.846881618,0.000341284184357371,0.00258078448962181,0.132393382563839,0.740761090991617
500,7,3,9,105,86,244279.548289253,0.000429835410845238,0.00281577595565439,0.157983175814402,0.771238194914708
500,10,1,1,88,68,239788.539379031,0.000366990016403159,0.0033521559223912,0.10271459455523,0.464787836106319
500,10,1,2,149,102,262306.260810421,0.000568038290583115,0.00531763744707658,0.104296418548105,0.386519765740049
500,10,1,3,118,66,244491.055807827,0.000482635242463633,0.00637122226986422,0.0738315482795049,0.30361413531881
500,10,1,4,111,88,224466.120893044,0.000494506696860906,0.00346730202646343,0.150794289761754,0.823636321941073
500,10,1,5,120,96,246602.000183394,0.000486614057918256,0.00364220406030126,0.141779775177279,0.798333393983738
500,10,1,6,99,86,227952.042167337,0.000434301877968371,0.00342800674387505,0.134710705888588,0.737525432420885
500,10,1,7,146,96,245194.737775269,0.000595445078979693,0.00328004052583614,0.180640352784075,0.848990207112585
500,10,1,8,119,95,263966.730955785,0.000450814386983991,0.0036035842852585,0.128178688078179,0.773769779087253
500,10,1,9,136,87,248901.073643606,0.000546401821451098,0.00344334186196852,0.133366590783662,0.743504840354173
500,10,2,1,134,106,250794.826833296,0.000534301291984266,0.00331056468638103,0.173948368433261,0.777895569634967
500,10,2,2,145,110,261713.931561916,0.000554040051038307,0.00333567688837014,0.180360480444041,0.838361445896793
500,10,2,3,235,137,237143.43313447,0.000990961448494953,0.00384292652610402,0.292159508719173,0.879609197962065
500,10,2,4,168,111,248840.842234582,0.00067513033025996,0.00318197492236457,0.223252918110133,0.874802748905099
500,10,2,5,306,129,256901.257139552,0.00119111912260428,0.00341569400762011,0.328663018464823,0.923023671060633
500,10,2,6,249,118,269079.192536335,0.000925378129958438,0.00304746609914714,0.303267483597307,0.914675164422597
500,10,3,1,136,105,247512.26860815,0.000549467712306856,0.00332051888559323,0.183967738084837,0.851974242411429
500,10,3,2,122,71,226846.420640891,0.000537808794405146,0.00241506924510359,0.281068633616127,0.715843379116441
500,10,3,3,109,89,247873.008690431,0.000439741303725935,0.0033469458251937,0.137726258012985,0.777496091621355
500,10,3,4,126,85,231780.630187386,0.000543617470960078,0.00324729436486536,0.169747241719024,0.88610908625622
500,10,3,5,179,127,262759.908162537,0.000681230257887269,0.00357830889638554,0.216114999609733,0.887790072971042
500,10,3,6,168,110,242396.521412591,0.000693079253039451,0.00316849098646168,0.230479377032275,0.873195216230082
500,10,3,7,147,103,260648.669977635,0.000563977556503984,0.0031382975991523,0.190624732196418,0.85401345720157
500,10,3,8,136,102,248474.377535731,0.000547340137638309,0.00316450019842782,0.194758819306224,0.879869775201614
500,10,3,9,137,108,269063.264911273,0.000509173929949811,0.00373480390584922,0.145598377695272,0.817224589221905
500,14,1,1,182,124,248181.196603924,0.000733335169990565,0.0044425244220835,0.161166198743377,0.843444924846548
500,14,1,2,180,126,244541.866186211,0.000736070280345926,0.00400657092332714,0.193053931196944,0.87271051767388
500,14,1,3,197,119,246466.205547292,0.000799298222498903,0.00346104622821662,0.223958507116296,0.894083773717799
500,14,1,4,188,118,248903.864514242,0.000755311695810343,0.00389806366142238,0.181208488962546,0.85478275102157
500,14,1,5,214,123,240461.300205384,0.000889956096125311,0.0033592474847886,0.275865956272686,0.903674288185999
500,14,1,6,166,117,249046.103590156,0.000666543252863649,0.00370237467389462,0.185302290086294,0.849279783307328
500,14,1,7,246,160,251822.862138514,0.000976877150513398,0.00453404333214927,0.233746902664857,0.908193595955882
500,14,1,8,223,146,245976.440163845,0.000906590890783928,0.00426797704830685,0.229075939016986,0.896993562993688
500,14,1,9,187,113,247490.509642151,0.000755584528353775,0.00355234455689299,0.192017347599322,0.798939854843248
500,14,2,1,190,129,254323.264702261,0.000747080689697954,0.00378218987094333,0.203756827383466,0.874891978148942
500,14,2,2,145,112,252215.161795387,0.000574905961115983,0.00398547935666267,0.151319004501208,0.82312623633001
500,14,2,3,82,67,254303.670025848,0.000322449141184888,0.00339720543110776,0.0971381667067898,0.750370401443763
500,14,2,4,145,110,240773.292146049,0.000602226263168945,0.00384835277993714,0.154860334535936,0.801432570744228
500,14,2,5,85,72,238286.291143989,0.000356713764740402,0.00292013461164311,0.125344478208185,0.746758094518304
500,14,2,6,39,38,232857.652036374,0.000167484296345597,0.00283964686027862,0.0611974931525604,0.606420599455857
500,14,2,7,156,126,249861.567035844,0.000624345720114774,0.00468156974978252,0.140166352436368,0.745469388199833
500,14,2,8,69,64,249301.443565548,0.000276773367266355,0.00375717639802729,0.0766810166306729,0.619054081107548
500,14,2,9,115,94,252800.870024522,0.00045490349771678,0.00434992304406372,0.0967328797573968,0.632211670199467
500,14,3,1,248,178,258120.243160947,0.000960792524301798,0.00484943495450111,0.226713588505906,0.902702311014054
500,14,3,2,252,154,244536.559573623,0.00103052075501263,0.00418466354224134,0.267999534997654,0.941351873207941
500,14,3,3,356,169,253689.509828851,0.00140329018823116,0.00439230947506071,0.362772001762486,0.980999843327708
500,14,3,4,173,124,261335.192444743,0.000661985086591732,0.00366663295462385,0.19503661545036,0.878205078691462
500,14,3,5,152,111,243084.522541574,0.000625296906651076,0.00334365045833177,0.206463048722627,0.893849333505852
500,14,3,6,224,129,256112.752723617,0.000874614784378695,0.00342809610815921,0.260685060042948,0.938010495556883
500,14,3,7,284,170,259834.117943356,0.0010930050381679,0.0045772696007078,0.254043250698931,0.865660259943271
500,14,3,8,216,136,243956.536670246,0.000885403617169584,0.00363566737917182,0.27392995979403,0.914651417091948
500,14,3,9,298,165,259776.755272183,0.00114713881805078,0.00425456907771154,0.318544182592723,0.946217717064798
500,18,1,1,369,145,259152.053319007,0.00142387449867423,0.00372657739572739,0.402135745769624,0.952262512686625
500,18,1,2,441,144,261689.509874666,0.00168520320211236,0.00364972776239887,0.588350383155438,0.974765160014845
500,18,1,3,282,152,260584.696437356,0.00108218173920199,0.00392860249586025,0.310730045483199,0.947486903727991
500,18,1,4,296,129,244301.439836601,0.0012116179102259,0.00342497823985185,0.373058308308516,0.975880737981103
500,18,1,5,254,126,251406.074528388,0.00101031767222203,0.00332010779084519,0.328488653838699,0.952589575067307
500,18,1,6,214,114,245913.886722407,0.000870223324319898,0.00304371649171016,0.303952670343825,0.942740484059478
500,18,1,7,265,162,255507.448212177,0.00103715176154059,0.00432740450458245,0.278644294624646,0.94350257641787
500,18,1,8,217,141,256050.10836862,0.000847490365782614,0.00383448662718003,0.23666751520025,0.921192915165253
500,18,1,9,261,161,256480.784586325,0.0010176200935324,0.00429254311060421,0.276040281208436,0.951454903071973
500,18,2,1,557,187,249970.995588381,0.00222825851730892,0.00486346686153315,0.67097270486783,0.966067349840161
500,18,2,2,200,136,247944.626851084,0.000806631716686164,0.00390159689264387,0.225954429778496,0.926635908414085
500,18,2,3,497,156,250058.003855722,0.00198753886033082,0.00411072461248746,0.597814193450944,0.994895224274267
500,18,2,4,670,173,243403.038959631,0.00275263613331928,0.00459564624219408,0.998289836792034,0.552060304806169
500,18,2,5,163,109,240890.053389934,0.000676657245520005,0.00316026227850293,0.240024782102938,0.912699441927192
500,18,2,6,315,135,240389.324364816,0.00131037433060861,0.00360866063859715,0.407917143209497,0.982420341573365
500,18,2,7,793,200,256616.823093502,0.00309021049532306,0.00513362975628923,0.998199465655529,0.0181258304186212
500,18,2,8,363,173,255587.140657826,0.00142025924725992,0.00446885416747167,0.393165520065813,0.958400805661268
500,18,2,9,193,127,254981.230109993,0.00075691845990681,0.00356539370251293,0.218731796041606,0.889505502820173
500,28,1,1,380,110,255363.783388075,0.00148807319095252,0.00298490692984198,0.408243835471568,0.981642995878101
500,28,1,2,709,101,268438.49697908,0.00264120090068621,0.00257582493839798,1,NaN
500,28,1,3,751,100,248242.59714176,0.00302526644760786,0.00267330259757524,1,NaN
500,28,1,4,448,111,234478.821646109,0.00191062031468305,0.00299674413294262,0.571043520580829,0.968266376268164
500,28,1,5,620,113,249750.776689941,0.0024824747623096,0.00295723175603383,0.910321384450341,0.967334441561048
500,28,1,6,681,105,231042.85258188,0.0029475051592806,0.00284044146248595,1,NaN
500,28,1,7,335,110,255054.736027276,0.00131344355810815,0.00286274805924705,0.41746872155125,0.983971064660697
500,28,1,8,584,115,269271.625311115,0.00216881373715203,0.00290425687048778,0.73734797664149,0.941956236983748
500,28,1,9,767,127,249116.133111639,0.00307888529907566,0.00330901976539167,1,NaN
500,28,2,1,908,182,246525.780183854,0.00368318477411503,0.00478434370552656,1,NaN
500,28,2,2,931,165,270658.988071159,0.00343975275543124,0.00414338218633044,1,NaN
500,28,2,3,909,192,253350.50838414,0.00358791464756699,0.00495516187746826,1,NaN
500,28,2,4,809,131,232133.960346254,0.00348505664054188,0.00358170098341647,1,NaN
500,28,2,5,817,141,258383.391357386,0.00316196794115903,0.00363756497917246,1,NaN
500,28,2,6,768,179,231643.586248764,0.00331543822316426,0.00488430452733286,1,NaN
500,28,2,7,838,181,241906.110994622,0.00346415390894623,0.00486602933887238,1,NaN
500,28,2,8,894,166,266014.03872659,0.00336072488609842,0.00427707883938597,1,NaN
500,28,2,9,815,152,240857.542945165,0.00338374289646203,0.00407501088562342,1,NaN
500,28,3,1,732,144,236488.352638502,0.00309528986029574,0.00391354874525635,1,NaN
500,28,3,2,453,125,245214.887464491,0.00184735928835315,0.0033197216200124,0.560497948057196,0.888958471625871
500,28,3,3,677,132,236372.510535999,0.00286412323694,0.00358177650664795,1,NaN
500,28,3,4,676,155,248413.99758708,0.00272126372332554,0.00408644074855501,1,NaN
500,28,3,5,513,174,266954.317962726,0.0019216771015917,0.00438664845314445,0.616576728428609,0.959074883817488
500,28,3,6,715,172,250657.232692082,0.0028525009724269,0.00447551241370976,1,NaN
500,28,3,7,604,94,242921.599636848,0.00248639890772555,0.00252092792618589,0.927446750176789,0.514505117914804
500,28,3,8,676,140,248305.668469314,0.00272245093785904,0.00370356852815857,1,NaN
500,28,3,9,718,129,235057.230572872,0.00305457525492885,0.00347928533642325,1,NaN
600,4,1,1,2,1,359351.753621048,5.56557740388568e-06,0.00103707368464087,0.00393907889458311,0.108862153047502
600,4,1,2,7,0,339185.412308312,2.06376800003331e-05,0,0.0122375838030255,0.121677599844925
600,4,1,3,7,3,350956.937026538,1.99454669832347e-05,0.00225111431173589,0.00573016254118486,0.127911663287743
600,4,1,4,2,0,358086.998207644,5.58523490104564e-06,0,0.00582869934866215,0.137046770663414
600,4,1,5,5,5,340821.432013483,1.46704389171225e-05,0.000845518880729196,0.0197260520432012,0.105085139515017
600,4,1,6,12,9,348757.675787127,3.44078448536413e-05,0.00181502226952626,0.0302392187947105,0.120562670340709
600,4,1,7,1,1,341933.499022508,2.92454527812783e-06,0.000553626678097965,0.00528519444860109,0.129805278997368
600,4,1,8,4,3,330220.044628288,1.21131350596921e-05,0.00152203850477244,0.00597071548669126,0.164786417390186
600,4,1,9,3,2,342610.241644578,8.7563056655854e-06,0.000541826004935174,0.0133636407275909,0.138522726734176
600,4,2,1,2,1,363681.313991101,5.49932020991581e-06,0.00781568189227069,0.00106046552146821,0.123188767807156
600,4,2,2,2,1,347917.626324154,5.74848713797732e-06,0.0022020928408455,0.00318602863981743,0.126756048489322
600,4,2,3,3,1,356978.570883258,8.40386579109557e-06,0.000993619128671282,0.00410105252857473,0.126878473347963
600,4,2,4,7,7,379362.03862202,1.84520307446326e-05,0.00396698591758229,0.00465782230947265,0.134866503329139
600,4,2,5,3,3,351950.320387538,8.52393029986919e-06,0.00660775610663905,0.00135029005269016,0.146891334734297
600,4,2,6,3,1,375520.758662569,7.9889058881448e-06,0.00148064338960473,0.00180122540655347,0.125812140321581
600,4,2,7,2,2,359905.429619413,5.55701535849272e-06,0.00263555712144014,0.00212512506129625,0.136674169357132
600,4,2,8,4,2,346310.357126782,1.15503331554581e-05,0.00194850795098161,0.00297386127825605,0.137745803536555
600,4,2,9,2,2,355475.386278211,5.626268589057e-06,0.00268331312922645,0.00209961846932971,0.138046289844333
600,4,3,1,0,0,349004.87874368,0,0,6.86662112195924e-05,0.134362344414456
600,4,3,2,3,0,355661.926176844,8.43497653023541e-06,0,0.0184795143317307,0.114920048042912
600,4,3,3,29,6,352187.836349924,8.23424235787246e-05,0.000797841625557893,0.101737441328666,0.116089744351772
600,4,3,4,7,0,338589.41284115,2.06740073213218e-05,0,0.00416153447736545,0.148049659953293
600,4,3,5,2,0,352665.813107065,5.67109123047553e-06,0,0.00205818193545115,0.154680350889894
600,4,3,6,4,2,336465.985611794,1.18882745093143e-05,0.000899256614396957,0.0124040422087524,0.123395565531441
600,4,3,7,0,0,340782.90677168,0,NaN,2.9797839536938e-06,0.134367258490763
600,4,3,8,2,0,359796.369275846,5.55869978350631e-06,0,0.00101264736728612,0.136967153385999
600,4,3,9,8,4,345900.416151941,2.3128043871696e-05,0.0015864291879599,0.0114665459507319,0.123113199733467
600,7,1,1,1,0,338148.816012744,2.95727783935908e-06,NaN,6.0046500016675e-07,0.12757557490551
600,7,1,2,33,8,354082.080177315,9.31987294682478e-05,0.00321447632471271,0.0124107791566577,0.12011404658329
600,7,1,3,10,1,352389.382789644,2.83776994665285e-05,0.00793711448670503,0.000358107888140169,0.111124106699093
600,7,1,4,3,0,360249.009351231,8.32757321221417e-06,NaN,5.63628278049677e-07,0.124100807500608
600,7,1,5,11,4,337647.189563246,3.25783845979252e-05,0.00186375763065297,0.0093535080616427,0.132298160178678
600,7,1,6,6,3,348416.574406369,1.72207651436295e-05,0.0268879683657896,0.000320814571799999,0.142220260755055
600,7,1,7,4,1,358804.63786833,1.1148127916529e-05,0.0769528052968823,3.7349213162452e-05,0.118943543796195
600,7,1,8,12,0,366557.157385954,3.27370500294583e-05,0,1.77257183278101e-05,0.114147109591949
600,7,1,9,6,0,377134.764782588,1.59094322780317e-05,NaN,5.38392500026852e-07,0.137930997715721
600,7,1,10,4,0,346941.948990671,1.15293063050947e-05,0,0.000466734009019754,0.144703764863494
600,7,2,1,55,44,366349.014789407,0.000150130061170265,0.00341232064238403,0.0418715369043546,0.647673376431673
600,7,2,2,56,45,346563.892893637,0.000161586365886035,0.00282227866672507,0.0500826229846274,0.462462494941029
600,7,2,3,111,91,365566.080868755,0.000303638673851284,0.00309864912423486,0.104070318503318,0.735576100755138
600,7,2,4,79,61,350372.87860019,0.000225474072980822,0.00305741183000767,0.0666816758605222,0.61339247923803
600,7,2,5,104,84,342473.083462533,0.000303673500260285,0.0031140791247956,0.1020776046984,0.704076406795407
600,7,2,6,53,43,359848.795252127,0.000147284083479745,0.00265918847676913,0.0565306186358407,0.459738519207666
600,7,2,7,94,63,359529.002481114,0.000261453177216038,0.00234661679269135,0.105632027044618,0.73267172439397
600,7,2,8,143,100,340175.347022425,0.000420371438588033,0.00286979149873781,0.154067526548368,0.822263454388999
600,7,2,9,70,50,356546.09733892,0.000196328049928031,0.00308209493688601,0.0647529559157466,0.437601059976355
600,7,3,1,53,39,355569.214730218,0.000149056773771073,0.00248516654492747,0.0480748580632632,0.509352330510332
600,7,3,2,84,70,371886.632428329,0.000225875287453869,0.00362535508637237,0.0558743941565976,0.462260960355984
600,7,3,3,64,50,348351.836779547,0.00018372229809858,0.00293947166548098,0.0544366175628227,0.40040293224806
600,7,3,4,77,67,338555.39495,0.00022743693099728,0.00281244614384268,0.0873296196894312,0.656158682629174
600,7,3,5,107,84,358636.105322777,0.000298352559633388,0.00242774899768126,0.122274094347241,0.617596516169622
600,7,3,6,108,84,341586.947554141,0.000316171331408622,0.00301151425999399,0.104769036578746,0.667072121846094
600,7,3,7,103,87,350922.776982925,0.000293511868581308,0.00288505655260323,0.110030866921523,0.705801890947881
600,7,3,8,87,74,365043.857464082,0.00023832752755896,0.00260482687001254,0.0965844604969757,0.662754090875816
600,10,1,1,271,175,356138.785928604,0.000760939304303485,0.00420350664359004,0.18863048800899,0.833594110579401
600,10,1,2,141,90,335781.05822133,0.000419916479943488,0.0030792744481355,0.126872755875889,0.706146468272455
600,10,1,3,91,60,363673.698045321,0.000250224309564063,0.0033860684075878,0.0701675419832236,0.496101399462054
600,10,1,4,173,106,367302.442344543,0.000471001496466281,0.00290131847702869,0.146688540507245,0.75698674502855
600,10,1,5,99,70,348392.962886758,0.000284161881972854,0.00305600542136931,0.0894400578275607,0.430107747395726
600,10,1,6,26,20,358935.665856783,7.24363791988676e-05,0.00282636411975635,0.0240466550032931,0.229323078599424
600,10,1,7,132,73,357300.776162716,0.000369436644995942,0.00385906766755809,0.100698229870187,0.521706575975252
600,10,1,8,22,18,338568.291284854,6.49795050697477e-05,0.00570572199815558,0.0110598268398528,0.204816789002762
600,10,1,9,1,0,354671.447041693,2.81951086940034e-06,NaN,1.1452395681788e-06,0.0827300704451244
600,10,2,1,230,145,357684.518284075,0.000643024755735535,0.00363504356099672,0.17625357321206,0.862074897533582
600,10,2,2,250,145,361533.211097419,0.000691499403999803,0.00327496739015865,0.22505569767873,0.917611614536718
